2880008400,-7.37630663146599
2900008250,-6.75989751230497
2920008100,-7.41720120035473
2940007950,-8.76339912493836
2960007800,-8.94786004784235
2980007650,-8.19933297987453
3000007500,-7.84419598514315
3020007350,-8.90916166078776
3040007200,-10.2793513908146
3060007050,-10.0994213754963
3080006900,-9.42409488115742
3100006750,-9.31121742800826
3120006600,-10.7463929980335
3140006450,-12.3351016794568
3160006300,-11.9380146710862
3180006150,-11.1318231439594
3200006000,-11.2600078406815
3220005850,-13.2233089556289
3240005700,-15.4745320804272
3260005550,-14.9031875234541
3280005400,-13.8915012534034
3300005250,-14.1981827888022
3320005100,-15.7370460355012
3340004950,-15.4312221773085
3360004800,-12.8256214581753
3380004650,-11.1202413857919
3400004500,-10.9516632344641
3420004350,-11.8064394977945
3440004200,-11.5052879335007
3460004050,-9.73593664416098
3480003900,-9.0662513205444
3500003750,-10.2197948103544
3520003600,-12.8485527359681
3540003450,-13.2875399980015
3560003300,-11.2503899127534
3580003150,-11.6264682475623
3600003000,-15.4365835569022
3620002850,-24.0550176784653
3640002700,-17.8251877095226
3660002550,-15.4391209223286
3680002400,-19.3262685596676
3700002250,-32.1352154095581
3720002100,-17.0818609541773
3740001950,-14.0070846875269
3760001800,-15.491215776036
3780001650,-22.1076597791788
3800001500,-16.6271639360824
3820001350,-12.217527546631
3840001200,-11.2406974768811
3860001050,-12.7001598149465
3880000900,-14.4218008041849
3900000750,-11.6735804140539
3920000600,-9.45454387417607
3940000450,-8.90277735748928
3960000300,-9.65786471210715
3980000150,-10.1136801839953
4000000000,-8.93511964933849
END
